1642.txt,P1,FRE,medium
8099.txt,P7,FRE,medium
5264.txt,P4,FRE,medium
6474.txt,P5,FRE,high
10052.txt,P8,FRE,medium
2743.txt,P2,FRE,high
1418.txt,P1,FRE,medium
8578.txt,P7,FRE,medium
5260.txt,P4,FRE,high
5755.txt,P5,FRE,high
10225.txt,P8,FRE,medium
2965.txt,P2,FRE,high
387.txt,P1,FRE,high
8030.txt,P7,FRE,high
5429.txt,P4,FRE,medium
6647.txt,P5,FRE,low
10668.txt,P8,FRE,high
2468.txt,P2,FRE,high
501.txt,P1,FRE,medium
8888.txt,P7,FRE,high
5405.txt,P4,FRE,high
6232.txt,P5,FRE,high
10801.txt,P8,FRE,low
2709.txt,P2,FRE,high
1143.txt,P1,FRE,low
9254.txt,P7,FRE,high
5245.txt,P4,FRE,medium
6196.txt,P5,FRE,high
9702.txt,P8,FRE,high
2222.txt,P2,FRE,medium
733.txt,P1,FRE,high
9451.txt,P7,FRE,high
4507.txt,P4,FRE,high
7138.txt,P5,FRE,high
9788.txt,P8,FRE,high
3131.txt,P2,FRE,high
529.txt,P1,FRE,medium
8598.txt,P7,FRE,high
4742.txt,P4,FRE,medium
7072.txt,P5,FRE,high
9700.txt,P8,FRE,medium
3012.txt,P2,FRE,medium
1370.txt,P1,FRE,medium
8523.txt,P7,FRE,high
4616.txt,P4,FRE,medium
5905.txt,P5,FRE,medium
9685.txt,P8,FRE,high
2811.txt,P2,FRE,medium
589.txt,P1,FRE,high
8185.txt,P7,FRE,high
4958.txt,P4,FRE,high
6766.txt,P5,FRE,high
9883.txt,P8,FRE,medium
2641.txt,P2,FRE,high
1664.txt,P1,FRE,medium
9419.txt,P7,FRE,medium
5650.txt,P4,FRE,medium
5741.txt,P5,FRE,medium
9655.txt,P8,FRE,high
3107.txt,P2,FRE,medium
554.txt,P1,FRE,high
8122.txt,P7,FRE,high
5562.txt,P4,FRE,low
6518.txt,P5,FRE,medium
10518.txt,P8,FRE,high
2745.txt,P2,FRE,medium
502.txt,P1,FRE,high
8352.txt,P7,FRE,medium
4723.txt,P4,FRE,medium
6229.txt,P5,FRE,medium
10934.txt,P8,FRE,high
2425.txt,P2,FRE,high
1164.txt,P1,FRE,high
8060.txt,P7,FRE,high
5400.txt,P4,FRE,high
7132.txt,P5,FRE,medium
9571.txt,P8,FRE,high
2553.txt,P2,FRE,medium
578.txt,P1,FRE,high
8187.txt,P7,FRE,medium
4469.txt,P4,FRE,medium
6317.txt,P5,FRE,high
10366.txt,P8,FRE,medium
2228.txt,P2,FRE,medium
1391.txt,P1,FRE,medium
8583.txt,P7,FRE,high
4969.txt,P4,FRE,medium
6597.txt,P5,FRE,high
10329.txt,P8,FRE,high
2239.txt,P2,FRE,medium
448.txt,P1,FRE,medium
8326.txt,P7,FRE,high
4736.txt,P4,FRE,medium
6175.txt,P5,FRE,high
10104.txt,P8,FRE,medium
2537.txt,P2,FRE,high
765.txt,P1,FRE,medium
8246.txt,P7,FRE,low
5028.txt,P4,FRE,medium
7071.txt,P5,FRE,high
10503.txt,P8,FRE,medium
2861.txt,P2,FRE,high
801.txt,P1,FRE,medium
8267.txt,P7,FRE,medium
5504.txt,P4,FRE,medium
7109.txt,P5,FRE,medium
10471.txt,P8,FRE,high
2970.txt,P2,FRE,medium
1752.txt,P1,FRE,low
8751.txt,P7,FRE,high
5057.txt,P4,FRE,medium
6622.txt,P5,FRE,medium
321.txt,P8,FRE,high
2564.txt,P2,FRE,high
1336.txt,P1,FRE,medium
9246.txt,P7,FRE,medium
5153.txt,P4,FRE,medium
197.txt,P5,FRE,high
10654.txt,P8,FRE,high
2290.txt,P2,FRE,high
52.txt,P1,FRE,medium
9309.txt,P7,FRE,medium
4519.txt,P4,FRE,low
6421.txt,P5,FRE,high
10431.txt,P8,FRE,medium
3040.txt,P2,FRE,medium
1733.txt,P1,FRE,high
8047.txt,P7,FRE,high
4920.txt,P4,FRE,low
6659.txt,P5,FRE,medium
9611.txt,P8,FRE,medium
2240.txt,P2,FRE,medium
1448.txt,P1,FRE,medium
8466.txt,P7,FRE,medium
5326.txt,P4,FRE,high
6947.txt,P5,FRE,medium
10789.txt,P8,FRE,medium
3106.txt,P2,FRE,medium
540.txt,P1,FRE,medium
1938.txt,P2,JPN,low
4006.txt,P3,JPN,medium
1361.txt,P1,JPN,medium
7388.txt,P6,JPN,high
8572.txt,P7,JPN,medium
4422.txt,P4,JPN,medium
6524.txt,P5,JPN,medium
9587.txt,P8,JPN,low
1942.txt,P2,JPN,high
3939.txt,P3,JPN,medium
752.txt,P1,JPN,medium
7958.txt,P6,JPN,low
8802.txt,P7,JPN,high
5231.txt,P4,JPN,medium
6748.txt,P5,JPN,medium
9541.txt,P8,JPN,medium
1790.txt,P2,JPN,medium
3304.txt,P3,JPN,low
794.txt,P1,JPN,medium
7888.txt,P6,JPN,medium
8288.txt,P7,JPN,high
4690.txt,P4,JPN,medium
6841.txt,P5,JPN,medium
10027.txt,P8,JPN,medium
1873.txt,P2,JPN,low
4249.txt,P3,JPN,low
1355.txt,P1,JPN,high
7332.txt,P6,JPN,medium
8207.txt,P7,JPN,medium
5337.txt,P4,JPN,medium
6494.txt,P5,JPN,high
9913.txt,P8,JPN,medium
1914.txt,P2,JPN,low
121.txt,P3,JPN,medium
965.txt,P1,JPN,medium
7361.txt,P6,JPN,medium
9208.txt,P7,JPN,medium
5425.txt,P4,JPN,low
5769.txt,P5,JPN,low
10265.txt,P8,JPN,medium
1933.txt,P2,JPN,low
4005.txt,P3,JPN,medium
929.txt,P1,JPN,medium
7931.txt,P6,JPN,low
9072.txt,P7,JPN,medium
5573.txt,P4,JPN,medium
6925.txt,P5,JPN,low
9926.txt,P8,JPN,medium
1923.txt,P2,JPN,low
3833.txt,P3,JPN,high
570.txt,P1,JPN,low
7864.txt,P6,JPN,high
8214.txt,P7,JPN,high
5242.txt,P4,JPN,low
6377.txt,P5,JPN,low
10954.txt,P8,JPN,medium
1958.txt,P2,JPN,medium
3364.txt,P3,JPN,medium
992.txt,P1,JPN,medium
7394.txt,P6,JPN,medium
9113.txt,P7,JPN,medium
4676.txt,P4,JPN,low
7119.txt,P5,JPN,high
10010.txt,P8,JPN,low
1853.txt,P2,JPN,low
4194.txt,P3,JPN,medium
737.txt,P1,JPN,medium
7825.txt,P6,JPN,high
8695.txt,P7,JPN,medium
5195.txt,P4,JPN,medium
6586.txt,P5,JPN,low
10008.txt,P8,JPN,medium
3086.txt,P2,JPN,medium
4277.txt,P3,JPN,low
624.txt,P1,JPN,medium
7453.txt,P6,JPN,medium
8333.txt,P7,JPN,high
4552.txt,P4,JPN,medium
6761.txt,P5,JPN,low
9941.txt,P8,JPN,medium
2691.txt,P2,JPN,high
3239.txt,P3,JPN,medium
788.txt,P1,JPN,medium
7662.txt,P6,JPN,medium
8581.txt,P7,JPN,low
5473.txt,P4,JPN,low
7043.txt,P5,JPN,medium
10313.txt,P8,JPN,medium
1900.txt,P2,JPN,low
4009.txt,P3,JPN,high
727.txt,P1,JPN,medium
7586.txt,P6,JPN,medium
9261.txt,P7,JPN,medium
4665.txt,P4,JPN,low
6078.txt,P5,JPN,medium
9802.txt,P8,JPN,medium
75.txt,P2,JPN,medium
3905.txt,P3,JPN,high
948.txt,P1,JPN,medium
7530.txt,P6,JPN,low
9188.txt,P7,JPN,medium
4537.txt,P4,JPN,medium
5811.txt,P5,JPN,medium
9577.txt,P8,JPN,medium
1791.txt,P2,JPN,medium
3978.txt,P3,JPN,medium
1121.txt,P1,JPN,low
7607.txt,P6,JPN,medium
280.txt,P7,JPN,medium
4494.txt,P4,JPN,medium
6744.txt,P5,JPN,medium
9840.txt,P8,JPN,medium
1858.txt,P2,JPN,low
4025.txt,P3,JPN,high
1770.txt,P1,JPN,high
7203.txt,P6,JPN,medium
8350.txt,P7,JPN,medium
4833.txt,P4,JPN,high
6282.txt,P5,JPN,medium
10542.txt,P8,JPN,medium
1901.txt,P2,JPN,high
105.txt,P3,JPN,medium
786.txt,P1,JPN,medium
7930.txt,P6,JPN,low
8462.txt,P7,JPN,medium
4470.txt,P4,JPN,low
6965.txt,P5,JPN,medium
9629.txt,P8,JPN,medium
2033.txt,P2,JPN,medium
4256.txt,P3,JPN,medium
957.txt,P1,JPN,low
7352.txt,P6,JPN,high
8124.txt,P7,JPN,high
4852.txt,P4,JPN,low
6909.txt,P5,JPN,high
9631.txt,P8,JPN,low
1910.txt,P2,JPN,low
4047.txt,P3,JPN,medium
1785.txt,P1,JPN,medium
7715.txt,P6,JPN,medium
8251.txt,P7,JPN,low
5447.txt,P4,JPN,low
5749.txt,P5,JPN,high
9528.txt,P8,JPN,high
1874.txt,P2,JPN,medium
4173.txt,P3,JPN,medium
751.txt,P1,JPN,low
7959.txt,P6,JPN,medium
8383.txt,P7,JPN,medium
5402.txt,P4,JPN,high
6585.txt,P5,JPN,medium
9686.txt,P8,JPN,high
2715.txt,P2,JPN,medium
3297.txt,P3,JPN,medium
966.txt,P1,JPN,medium
7199.txt,P6,JPN,medium
8429.txt,P7,JPN,low
4533.txt,P4,JPN,high
6343.txt,P5,JPN,medium
9649.txt,P8,JPN,low
1870.txt,P2,JPN,medium
4264.txt,P3,JPN,medium
921.txt,P1,JPN,medium
7917.txt,P6,JPN,medium
8242.txt,P7,JPN,low
4414.txt,P4,JPN,high
6773.txt,P5,JPN,medium
10022.txt,P8,JPN,medium
89.txt,P2,JPN,high
3882.txt,P3,JPN,medium
925.txt,P1,JPN,medium
7412.txt,P6,JPN,low
9136.txt,P7,JPN,medium
4514.txt,P4,JPN,medium
6931.txt,P5,JPN,medium
9701.txt,P8,JPN,medium
1954.txt,P2,JPN,high
3731.txt,P3,JPN,medium
726.txt,P1,JPN,medium
225.txt,P6,JPN,high
8119.txt,P7,JPN,medium
5122.txt,P4,JPN,medium
6690.txt,P5,JPN,medium
10951.txt,P8,JPN,medium
1943.txt,P2,JPN,low
4136.txt,P3,JPN,medium
919.txt,P1,JPN,medium
7496.txt,P6,JPN,high
8441.txt,P7,JPN,medium
5061.txt,P4,JPN,low
6774.txt,P5,JPN,medium
9780.txt,P8,JPN,medium
1825.txt,P2,JPN,medium
3288.txt,P3,JPN,low
1255.txt,P1,JPN,high
7640.txt,P6,JPN,medium
9339.txt,P7,JPN,medium
4814.txt,P4,JPN,medium
6993.txt,P5,JPN,medium
9927.txt,P8,JPN,medium
1905.txt,P2,JPN,medium
3895.txt,P3,JPN,medium
935.txt,P1,JPN,low
7886.txt,P6,JPN,high
8145.txt,P7,JPN,high
5675.txt,P4,JPN,medium
6331.txt,P5,JPN,medium
10474.txt,P8,JPN,high
1955.txt,P2,JPN,high
3300.txt,P3,JPN,low
899.txt,P1,JPN,medium
7992.txt,P6,JPN,high
9185.txt,P7,JPN,high
5091.txt,P4,JPN,medium
5974.txt,P5,JPN,medium
10066.txt,P8,JPN,medium
1860.txt,P2,JPN,medium
4257.txt,P3,JPN,medium
868.txt,P1,JPN,medium
232.txt,P6,JPN,high
9057.txt,P7,JPN,high
4985.txt,P4,JPN,low
6739.txt,P5,JPN,medium
9756.txt,P8,JPN,medium
1957.txt,P2,JPN,medium
127.txt,P3,JPN,medium
820.txt,P1,JPN,medium
7595.txt,P6,JPN,medium
8781.txt,P7,JPN,high
5179.txt,P4,JPN,medium
6062.txt,P5,JPN,medium
10243.txt,P8,JPN,low
2694.txt,P2,JPN,medium
4310.txt,P3,JPN,low
779.txt,P1,JPN,medium
7848.txt,P6,JPN,medium
8255.txt,P7,JPN,high
4683.txt,P4,JPN,medium
7016.txt,P5,JPN,medium
10906.txt,P8,JPN,high
84.txt,P2,JPN,low
3601.txt,P3,JPN,medium
759.txt,P1,JPN,high
8016.txt,P6,JPN,medium
9350.txt,P7,JPN,medium
4950.txt,P4,JPN,medium
6273.txt,P5,JPN,medium
10963.txt,P8,JPN,medium
1872.txt,P2,JPN,high
3837.txt,P3,JPN,medium
341.txt,P1,JPN,high
7966.txt,P6,JPN,medium
9479.txt,P7,JPN,medium
4456.txt,P4,JPN,medium
6738.txt,P5,JPN,medium
297.txt,P8,JPN,high
1793.txt,P2,JPN,low
3240.txt,P3,JPN,low
1342.txt,P1,JPN,medium
7538.txt,P6,JPN,low
9080.txt,P7,JPN,low
4592.txt,P4,JPN,low
6312.txt,P5,JPN,medium
10729.txt,P8,JPN,high
1912.txt,P2,JPN,medium
3977.txt,P3,JPN,high
1402.txt,P1,JPN,medium
7479.txt,P6,JPN,medium
9395.txt,P7,JPN,medium
4492.txt,P4,JPN,medium
6411.txt,P5,JPN,medium
10342.txt,P8,JPN,medium
1876.txt,P2,JPN,medium
3852.txt,P3,JPN,high
764.txt,P1,JPN,medium
7605.txt,P6,JPN,medium
8369.txt,P7,JPN,low
4435.txt,P4,JPN,low
5806.txt,P5,JPN,medium
10377.txt,P8,JPN,high
1886.txt,P2,JPN,low
4207.txt,P3,JPN,medium
1369.txt,P1,JPN,medium
7567.txt,P6,JPN,high
8194.txt,P7,JPN,medium
4779.txt,P4,JPN,medium
159.txt,P5,JPN,medium
10034.txt,P8,JPN,medium
1850.txt,P2,JPN,medium
3850.txt,P3,JPN,medium
584.txt,P1,JPN,medium
7533.txt,P6,JPN,medium
9194.txt,P7,JPN,high
4432.txt,P4,JPN,medium
6336.txt,P5,JPN,medium
9707.txt,P8,JPN,medium
1837.txt,P2,JPN,high
4035.txt,P3,JPN,low
930.txt,P1,JPN,high
7200.txt,P6,JPN,medium
8113.txt,P7,JPN,high
5428.txt,P4,JPN,medium
6350.txt,P5,JPN,medium
10370.txt,P8,JPN,medium
1855.txt,P2,JPN,medium
3836.txt,P3,JPN,low
971.txt,P1,JPN,medium
7844.txt,P6,JPN,high
8971.txt,P7,JPN,medium
5182.txt,P4,JPN,low
6560.txt,P5,JPN,high
9716.txt,P8,JPN,medium
1892.txt,P2,JPN,medium
3441.txt,P3,JPN,medium
895.txt,P1,JPN,high
7238.txt,P6,JPN,medium
8413.txt,P7,JPN,medium
4975.txt,P4,JPN,low
5895.txt,P5,JPN,medium
301.txt,P8,JPN,medium
1931.txt,P2,JPN,low
3932.txt,P3,JPN,medium
874.txt,P1,JPN,medium
7321.txt,P6,JPN,medium
8087.txt,P7,JPN,high
4508.txt,P4,JPN,medium
6388.txt,P5,JPN,medium
9673.txt,P8,JPN,medium
1882.txt,P2,JPN,medium
3924.txt,P3,JPN,low
952.txt,P1,JPN,medium
7393.txt,P6,JPN,medium
8857.txt,P7,JPN,medium
4482.txt,P4,JPN,high
6679.txt,P5,JPN,low
10879.txt,P8,JPN,medium
1913.txt,P2,JPN,medium
3934.txt,P3,JPN,medium
617.txt,P1,JPN,medium
8017.txt,P6,JPN,medium
9266.txt,P7,JPN,medium
4459.txt,P4,JPN,medium
5756.txt,P5,JPN,medium
10236.txt,P8,JPN,high
2992.txt,P2,JPN,medium
3810.txt,P3,JPN,low
950.txt,P1,JPN,medium
7592.txt,P6,JPN,low
8816.txt,P7,JPN,medium
5065.txt,P4,JPN,medium
7127.txt,P5,JPN,medium
10540.txt,P8,JPN,low
1864.txt,P2,JPN,medium
3866.txt,P3,JPN,medium
811.txt,P1,JPN,medium
7758.txt,P6,JPN,medium
8408.txt,P7,JPN,medium
4475.txt,P4,JPN,low
5801.txt,P5,JPN,high
9530.txt,P8,JPN,medium
1899.txt,P2,JPN,low
3324.txt,P3,JPN,medium
1723.txt,P1,JPN,high
7926.txt,P6,JPN,high
8139.txt,P7,JPN,medium
4535.txt,P4,JPN,high
6467.txt,P5,JPN,medium
9634.txt,P8,JPN,medium
1828.txt,P2,JPN,high
3842.txt,P3,JPN,medium
917.txt,P1,JPN,medium
7455.txt,P6,JPN,medium
8079.txt,P7,JPN,medium
5121.txt,P4,JPN,medium
6449.txt,P5,JPN,medium
9539.txt,P8,JPN,medium
1920.txt,P2,JPN,medium
3998.txt,P3,JPN,medium
1659.txt,P1,JPN,medium
7627.txt,P6,JPN,low
9449.txt,P7,JPN,high
5536.txt,P4,JPN,low
6758.txt,P5,JPN,medium
9515.txt,P8,JPN,medium
81.txt,P2,JPN,medium
3262.txt,P3,JPN,low
888.txt,P1,JPN,low
7716.txt,P6,JPN,medium
8125.txt,P7,JPN,medium
4902.txt,P4,JPN,medium
7048.txt,P5,JPN,low
9520.txt,P8,JPN,medium
1909.txt,P2,JPN,low
3857.txt,P3,JPN,high
342.txt,P1,JPN,high
237.txt,P6,JPN,medium
9117.txt,P7,JPN,medium
4437.txt,P4,JPN,high
7021.txt,P5,JPN,medium
9896.txt,P8,JPN,medium
1902.txt,P2,JPN,medium
3309.txt,P3,JPN,low
1427.txt,P1,JPN,high
7938.txt,P6,JPN,low
8276.txt,P7,JPN,medium
4418.txt,P4,JPN,medium
6767.txt,P5,JPN,low
9974.txt,P8,JPN,low
1792.txt,P2,JPN,low
131.txt,P3,JPN,medium
1601.txt,P1,JPN,low
7626.txt,P6,JPN,medium
9443.txt,P7,JPN,medium
5465.txt,P4,JPN,medium
5920.txt,P5,JPN,low
9781.txt,P8,JPN,medium
1898.txt,P2,JPN,medium
3703.txt,P3,JPN,medium
1132.txt,P1,JPN,medium
7563.txt,P6,JPN,high
8205.txt,P7,JPN,high
5343.txt,P4,JPN,medium
6724.txt,P5,JPN,medium
10402.txt,P8,JPN,medium
1894.txt,P2,JPN,high
4023.txt,P3,JPN,low
954.txt,P1,JPN,low
7693.txt,P6,JPN,low
8483.txt,P7,JPN,low
5109.txt,P4,JPN,medium
6299.txt,P5,JPN,medium
9529.txt,P8,JPN,medium
1829.txt,P2,JPN,medium
3699.txt,P3,JPN,low
953.txt,P1,JPN,medium
7243.txt,P6,JPN,medium
8718.txt,P7,JPN,medium
4568.txt,P4,JPN,high
205.txt,P5,JPN,low
10297.txt,P8,JPN,low
1866.txt,P2,JPN,medium
4230.txt,P3,JPN,high
837.txt,P1,JPN,medium
7792.txt,P6,JPN,medium
8237.txt,P7,JPN,high
4621.txt,P4,JPN,low
7035.txt,P5,JPN,low
9839.txt,P8,JPN,low
1862.txt,P2,JPN,medium
4044.txt,P3,JPN,medium
1334.txt,P1,JPN,medium
7929.txt,P6,JPN,medium
8499.txt,P7,JPN,low
5181.txt,P4,JPN,high
5932.txt,P5,JPN,low
9537.txt,P8,JPN,medium
82.txt,P2,JPN,medium
3199.txt,P3,JPN,medium
808.txt,P1,JPN,medium
221.txt,P6,JPN,high
8963.txt,P7,JPN,medium
4812.txt,P4,JPN,medium
6838.txt,P5,JPN,medium
9930.txt,P8,JPN,medium
1852.txt,P2,JPN,medium
3865.txt,P3,JPN,low
785.txt,P1,JPN,medium
7804.txt,P6,JPN,medium
9191.txt,P7,JPN,medium
4669.txt,P4,JPN,medium
7181.txt,P5,JPN,medium
9597.txt,P8,JPN,high
1798.txt,P2,JPN,low
3320.txt,P3,JPN,low
1721.txt,P1,JPN,medium
7367.txt,P6,JPN,medium
8174.txt,P7,JPN,medium
4392.txt,P4,JPN,medium
5890.txt,P5,JPN,high
9604.txt,P8,JPN,medium
1925.txt,P2,JPN,medium
4237.txt,P3,JPN,medium
1326.txt,P1,JPN,medium
7843.txt,P6,JPN,low
9504.txt,P7,JPN,high
4440.txt,P4,JPN,low
5866.txt,P5,JPN,medium
9738.txt,P8,JPN,medium
1848.txt,P2,JPN,medium
3834.txt,P3,JPN,medium
728.txt,P1,JPN,low
7369.txt,P6,JPN,medium
8451.txt,P7,JPN,medium
5142.txt,P4,JPN,low
6715.txt,P5,JPN,medium
10321.txt,P8,JPN,medium
1889.txt,P2,JPN,medium
3286.txt,P3,JPN,medium
1054.txt,P1,JPN,low
227.txt,P6,JPN,medium
8068.txt,P7,JPN,medium
4580.txt,P4,JPN,low
6639.txt,P5,JPN,high
10534.txt,P8,JPN,medium
1935.txt,P2,JPN,low
4239.txt,P3,JPN,medium
995.txt,P1,JPN,low
7625.txt,P6,JPN,medium
8724.txt,P7,JPN,low
4707.txt,P4,JPN,medium
6693.txt,P5,JPN,high
9821.txt,P8,JPN,medium
1868.txt,P2,JPN,low
3951.txt,P3,JPN,medium
762.txt,P1,JPN,medium
7961.txt,P6,JPN,high
8915.txt,P7,JPN,high
5679.txt,P4,JPN,medium
5747.txt,P5,JPN,low
10038.txt,P8,JPN,high
1839.txt,P2,JPN,low
3884.txt,P3,JPN,low
1077.txt,P1,JPN,low
7362.txt,P6,JPN,medium
8150.txt,P7,JPN,high
4734.txt,P4,JPN,high
6582.txt,P5,JPN,medium
10684.txt,P8,JPN,medium
1887.txt,P2,JPN,medium
3318.txt,P3,JPN,low
625.txt,P1,JPN,low
7390.txt,P6,JPN,high
8203.txt,P7,JPN,medium
4645.txt,P4,JPN,medium
6286.txt,P5,JPN,medium
9888.txt,P8,JPN,medium
1893.txt,P2,JPN,medium
4056.txt,P3,JPN,medium
1036.txt,P1,JPN,low
7513.txt,P6,JPN,medium
8798.txt,P7,JPN,low
5684.txt,P4,JPN,medium
6742.txt,P5,JPN,medium
10686.txt,P8,JPN,low
1929.txt,P2,JPN,medium
3290.txt,P3,JPN,medium
916.txt,P1,JPN,medium
7491.txt,P6,JPN,high
8452.txt,P7,JPN,low
5108.txt,P4,JPN,medium
5745.txt,P5,JPN,medium
9613.txt,P8,JPN,medium
1896.txt,P2,JPN,medium
4145.txt,P3,JPN,medium
713.txt,P1,JPN,medium
7875.txt,P6,JPN,high
9301.txt,P7,JPN,medium
5427.txt,P4,JPN,medium
6657.txt,P5,JPN,low
10298.txt,P8,JPN,high
1937.txt,P2,JPN,high
4046.txt,P3,JPN,medium
666.txt,P1,JPN,low
7630.txt,P6,JPN,medium
8144.txt,P7,JPN,high
5130.txt,P4,JPN,low
6293.txt,P5,JPN,medium
10270.txt,P8,JPN,medium
2198.txt,P2,JPN,high
3341.txt,P3,JPN,medium
1171.txt,P1,JPN,high
7241.txt,P6,JPN,high
8544.txt,P7,JPN,medium
5064.txt,P4,JPN,medium
6991.txt,P5,JPN,medium
9598.txt,P8,JPN,medium
78.txt,P2,JPN,medium
3326.txt,P3,JPN,high
780.txt,P1,JPN,medium
7597.txt,P6,JPN,medium
249.txt,P7,JPN,high
4806.txt,P4,JPN,medium
6741.txt,P5,JPN,high
9976.txt,P8,JPN,medium
1936.txt,P2,JPN,low
3482.txt,P3,JPN,low
951.txt,P1,JPN,low
7769.txt,P6,JPN,low
8106.txt,P7,JPN,low
5346.txt,P4,JPN,medium
7182.txt,P5,JPN,medium
10472.txt,P8,JPN,low
1908.txt,P2,JPN,low
3906.txt,P3,JPN,low
817.txt,P1,JPN,low
7278.txt,P6,JPN,medium
9070.txt,P7,JPN,medium
4556.txt,P4,JPN,medium
5997.txt,P5,JPN,medium
10303.txt,P8,JPN,medium
1789.txt,P2,JPN,medium
4307.txt,P3,JPN,medium
1141.txt,P1,JPN,high
7718.txt,P6,JPN,medium
8088.txt,P7,JPN,high
4588.txt,P4,JPN,medium
6956.txt,P5,JPN,medium
10936.txt,P8,JPN,high
3076.txt,P2,JPN,high
3196.txt,P3,JPN,medium
1087.txt,P1,JPN,low
7790.txt,P6,JPN,medium
9233.txt,P7,JPN,medium
4726.txt,P4,JPN,medium
6822.txt,P5,JPN,medium
9516.txt,P8,JPN,high
1924.txt,P2,JPN,high
3658.txt,P3,JPN,medium
986.txt,P1,JPN,low
7898.txt,P6,JPN,low
8277.txt,P7,JPN,medium
5409.txt,P4,JPN,high
5824.txt,P5,JPN,medium
9949.txt,P8,JPN,medium
1967.txt,P2,JPN,medium
4200.txt,P3,JPN,high
1540.txt,P1,JPN,medium
7771.txt,P6,JPN,medium
8454.txt,P7,JPN,high
4811.txt,P4,JPN,medium
6327.txt,P5,JPN,low
10442.txt,P8,JPN,medium
1949.txt,P2,JPN,medium
3908.txt,P3,JPN,medium
934.txt,P1,JPN,medium
234.txt,P6,JPN,medium
8127.txt,P7,JPN,medium
4793.txt,P4,JPN,low
6839.txt,P5,JPN,high
313.txt,P8,JPN,high
1948.txt,P2,JPN,medium
4094.txt,P3,JPN,high
894.txt,P1,JPN,medium
7756.txt,P6,JPN,medium
8215.txt,P7,JPN,medium
5220.txt,P4,JPN,medium
5867.txt,P5,JPN,medium
9835.txt,P8,JPN,medium
1950.txt,P2,JPN,medium
3442.txt,P3,JPN,medium
343.txt,P1,JPN,high
8015.txt,P6,JPN,medium
9475.txt,P7,JPN,low
4937.txt,P4,JPN,medium
6779.txt,P5,JPN,medium
9892.txt,P8,JPN,medium
1956.txt,P2,JPN,medium
4168.txt,P3,JPN,high
933.txt,P1,JPN,medium
7787.txt,P6,JPN,low
8156.txt,P7,JPN,medium
5030.txt,P4,JPN,high
5782.txt,P5,JPN,medium
9849.txt,P8,JPN,medium
1890.txt,P2,JPN,medium
3530.txt,P3,JPN,medium
940.txt,P1,JPN,medium
7889.txt,P6,JPN,low
9222.txt,P7,JPN,high
4916.txt,P4,JPN,medium
6837.txt,P5,JPN,medium
9570.txt,P8,JPN,high
1940.txt,P2,JPN,medium
4159.txt,P3,JPN,medium
586.txt,P1,JPN,medium
7973.txt,P6,JPN,low
9392.txt,P7,JPN,medium
4617.txt,P4,JPN,medium
5726.txt,P5,JPN,medium
10070.txt,P8,JPN,medium
2020.txt,P2,JPN,high
4033.txt,P3,JPN,low
722.txt,P1,JPN,medium
7965.txt,P6,JPN,medium
8650.txt,P7,JPN,medium
4800.txt,P4,JPN,low
5843.txt,P5,JPN,low
9568.txt,P8,JPN,medium
1959.txt,P2,JPN,low
3293.txt,P3,JPN,medium
949.txt,P1,JPN,medium
7989.txt,P6,JPN,medium
9177.txt,P7,JPN,medium
4664.txt,P4,JPN,medium
5753.txt,P5,JPN,medium
9951.txt,P8,JPN,medium
1883.txt,P2,JPN,medium
3241.txt,P3,JPN,medium
941.txt,P1,JPN,medium
7548.txt,P6,JPN,high
8070.txt,P7,JPN,medium
5670.txt,P4,JPN,medium
6678.txt,P5,JPN,medium
9891.txt,P8,JPN,high
1952.txt,P2,JPN,medium
3874.txt,P3,JPN,low
984.txt,P1,JPN,low
7374.txt,P6,JPN,high
8546.txt,P7,JPN,medium
5133.txt,P4,JPN,low
6996.txt,P5,JPN,high
10033.txt,P8,JPN,high
1865.txt,P2,JPN,medium
3673.txt,P3,JPN,low
484.txt,P1,JPN,medium
7298.txt,P6,JPN,medium
8031.txt,P7,JPN,medium
5426.txt,P4,JPN,low
5725.txt,P5,JPN,low
10898.txt,P8,JPN,low
1895.txt,P2,JPN,medium
4240.txt,P3,JPN,medium
928.txt,P1,JPN,low
7462.txt,P6,JPN,medium
9035.txt,P7,JPN,medium
4900.txt,P4,JPN,low
6743.txt,P5,JPN,low
10095.txt,P8,JPN,medium
1941.txt,P2,JPN,high
3340.txt,P3,JPN,high
1548.txt,P1,JPN,high
7738.txt,P6,JPN,high
8091.txt,P7,JPN,high
5483.txt,P4,JPN,high
6908.txt,P5,JPN,low
10121.txt,P8,JPN,high
1962.txt,P2,JPN,medium
3894.txt,P3,JPN,low
809.txt,P1,JPN,medium
7621.txt,P6,JPN,medium
9181.txt,P7,JPN,high
5342.txt,P4,JPN,medium
6970.txt,P5,JPN,high
10440.txt,P8,JPN,medium
1953.txt,P2,JPN,high
3855.txt,P3,JPN,medium
1212.txt,P1,JPN,medium
7366.txt,P6,JPN,low
9452.txt,P7,JPN,medium
4679.txt,P4,JPN,low
6433.txt,P5,JPN,low
9784.txt,P8,JPN,medium
2398.txt,P2,JPN,medium
3846.txt,P3,JPN,medium
639.txt,P1,JPN,medium
7684.txt,P6,JPN,medium
8569.txt,P7,JPN,medium
5341.txt,P4,JPN,medium
6884.txt,P5,JPN,low
10382.txt,P8,JPN,medium
1845.txt,P2,JPN,medium
122.txt,P3,JPN,medium
969.txt,P1,JPN,medium
7208.txt,P6,JPN,medium
8186.txt,P7,JPN,high
